,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Class
36,-0.03310203552246094,0.05216240882873535,-0.0668635368347168,1.8485591411590576,-0.5740023851394653,-1.4623825550079346,-0.2545509338378906,1.4225093126296997,0.0
828,0.7587194442749023,2.1993608474731445,-0.045792579650878906,2.29099178314209,1.0626213550567627,-1.1685315370559692,0.30472230911254883,3.6683566570281982,1.0
339,-0.10461664199829102,0.21268129348754883,1.5861966609954834,1.8046607971191406,-0.4630192518234253,-1.0088285207748413,0.15332531929016113,-0.8682948350906372,1.0
856,0.35738301277160645,-0.4787799119949341,-0.5254867076873779,1.0104681253433228,-0.0256650447845459,-0.96967613697052,-1.7058515548706055,-0.2246187925338745,1.0
922,0.4525871276855469,0.686265230178833,0.2912631034851074,1.8010687828063965,0.865009069442749,-1.1172525882720947,0.4717702865600586,0.8277103900909424,1.0
660,-0.6769382953643799,1.922898769378662,-0.5537638664245605,1.2242988348007202,2.0136704444885254,-0.5700657367706299,0.501737117767334,2.5831081867218018,1.0
515,-1.1701098680496216,1.6698827743530273,0.1702108383178711,0.8855652809143066,1.3903348445892334,-0.9263527393341064,-0.27075695991516113,0.13639497756958008,1.0
1011,-0.6930751800537109,1.0857396125793457,1.4291918277740479,0.7583221197128296,-0.2412700653076172,-1.7754175662994385,-0.2545046806335449,0.8249540328979492,1.0
111,-1.9490714073181152,-0.2561919689178467,-0.9049153327941895,1.7875242233276367,-1.2560843229293823,-1.084118127822876,0.7740892171859741,-0.3962287902832031,0.0
195,0.8490133285522461,0.7487809658050537,0.3427612781524658,0.9325175285339355,1.0093636512756348,-1.4061084985733032,0.2769017219543457,2.480548620223999,1.0
705,0.31664419174194336,0.4993724822998047,0.31526899337768555,1.8124635219573975,0.03701901435852051,-1.1175496578216553,-0.8686895370483398,0.021065950393676758,1.0
773,1.6710231304168701,0.1559906005859375,-0.6098580360412598,0.612289309501648,-0.5549670457839966,-0.8739955425262451,-2.055938959121704,-1.7130990028381348,1.0
879,-0.44641709327697754,1.181262731552124,0.896742582321167,1.3177258968353271,0.6316342353820801,-1.3932671546936035,-0.40145444869995117,1.6700451374053955,1.0
301,0.3687100410461426,0.7251765727996826,0.5581603050231934,0.6343346834182739,1.857994794845581,-0.8398226499557495,-0.20149707794189453,-0.24604356288909912,1.0
374,0.6638927459716797,0.9199786186218262,0.2725949287414551,2.2913196086883545,1.386507511138916,-0.1972980499267578,-0.28691840171813965,0.9006667137145996,1.0
691,-1.2795844078063965,-0.3920004367828369,0.9792056083679199,1.4812357425689697,0.46234941482543945,-1.4958902597427368,-0.9045662879943848,0.7783193588256836,1.0
905,-0.03938746452331543,-0.05156815052032471,-0.35643625259399414,1.125369906425476,0.45276522636413574,-1.4428919553756714,-1.6779159307479858,-0.5667151212692261,1.0
457,-0.4083733558654785,1.6715896129608154,1.7497026920318604,0.9637033939361572,0.12727224826812744,-2.0068325996398926,-0.5521996021270752,0.0012657642364501953,1.0
673,-0.1783003807067871,1.1022074222564697,-0.8250181674957275,1.2833770513534546,2.0301427841186523,-0.5619423389434814,-0.6407849788665771,0.8444056510925293,1.0
1001,-1.2138575315475464,1.0472946166992188,0.07411766052246094,0.40199851989746094,1.3747522830963135,-0.46417832374572754,0.34359025955200195,0.8049271106719971,1.0
508,-1.3673012256622314,1.1882994174957275,-0.3124973773956299,1.633448600769043,0.541175365447998,-0.9321763515472412,-0.18158650398254395,1.1495044231414795,1.0
122,-1.9435001611709595,-1.277169942855835,-0.9717943668365479,0.9793611764907837,0.627824068069458,-0.7590502500534058,0.5343059301376343,1.450163722038269,0.0
250,0.35370779037475586,1.4801745414733887,-0.6177892684936523,1.6333565711975098,0.5668690204620361,-0.9075096845626831,-1.991012454032898,0.5590977668762207,1.0
487,-0.13954424858093262,0.4117558002471924,1.7263157367706299,0.49648529291152954,1.477607250213623,-0.4363718032836914,-0.6878385543823242,-0.2874356508255005,1.0
14,-1.5490951538085938,0.23362088203430176,0.7831764221191406,0.748029351234436,0.6001207828521729,-1.9346297979354858,0.9225319623947144,0.8773704767227173,0.0
441,-0.7321619987487793,1.1617002487182617,0.2214832305908203,0.7411288022994995,1.306950569152832,-0.76487135887146,-0.8419139385223389,2.4653537273406982,1.0
581,-1.5581607818603516,1.7072539329528809,0.08922410011291504,1.543093204498291,1.8944871425628662,-0.9958635568618774,-0.5656094551086426,0.49157071113586426,1.0
907,-0.4561805725097656,0.3681652545928955,0.029358625411987305,1.5771117210388184,0.0018520355224609375,-1.0571092367172241,-1.0759625434875488,-0.3866335153579712,1.0
512,-1.1117069721221924,1.3613715171813965,1.0216143131256104,1.2311896085739136,1.2868125438690186,-1.1592292785644531,-0.045781850814819336,1.2823452949523926,1.0
433,-0.1452960968017578,0.28261303901672363,0.7816727161407471,1.0436331033706665,-0.2028815746307373,-1.658640742301941,0.08966398239135742,2.062462568283081,1.0
936,0.20713376998901367,0.5506062507629395,-0.17987275123596191,1.9246697425842285,1.508634328842163,-0.6688458919525146,-0.9271118640899658,0.2915678024291992,1.0
347,2.07198166847229,1.1507060527801514,-0.17844462394714355,2.0743589401245117,2.277437925338745,-0.9074015617370605,-0.5663211345672607,1.0612561702728271,1.0
912,0.6361880302429199,1.1705083847045898,1.0626068115234375,1.9764344692230225,-1.0004429817199707,-1.570909023284912,-0.7290716171264648,1.3829703330993652,1.0
106,-0.27698254585266113,0.927168607711792,-1.1809258460998535,2.3339626789093018,-1.1186027526855469,-0.7113351821899414,1.576856255531311,1.141532063484192,0.0
1092,-0.6348531246185303,0.21328794956207275,-0.8326082229614258,0.9551500082015991,1.194286584854126,-0.9886306524276733,-1.2713518142700195,1.1077866554260254,1.0
218,-1.5130677223205566,1.3337633609771729,0.6380000114440918,0.4923909902572632,1.501899003982544,-1.242952585220337,-0.522026777267456,1.5608117580413818,1.0
562,-1.0037548542022705,1.2154030799865723,-0.8078328371047974,0.3640229105949402,0.9248707294464111,-1.2433967590332031,-0.34395790100097656,1.4818713665008545,1.0
1097,-2.2573227882385254,0.7524163722991943,0.8248441219329834,0.9988774061203003,-0.7152926921844482,-1.0006189346313477,-1.219161033630371,0.8061356544494629,1.0
892,-1.3671388626098633,0.5415260791778564,-1.6471606492996216,0.6734219789505005,0.04523277282714844,-1.0223428010940552,-1.1155149936676025,0.9495923519134521,1.0
368,1.1416683197021484,2.316343069076538,-0.32616519927978516,0.6668463945388794,1.4241797924041748,-1.1817150115966797,-0.6081793308258057,1.3601560592651367,1.0
1079,-0.3723106384277344,3.30102276802063,0.3337390422821045,0.5460821390151978,1.7503948211669922,-1.0003730058670044,0.34601306915283203,-0.84108567237854,1.0
894,0.40429091453552246,1.321988582611084,0.4914233684539795,1.3610296249389648,1.9722440242767334,-0.6611709594726562,0.22260165214538574,-0.48335886001586914,1.0
495,0.3198206424713135,0.5822782516479492,0.39826345443725586,1.9087324142456055,0.7579386234283447,-0.8432101011276245,0.07161712646484375,0.3416867256164551,1.0
669,-0.19433951377868652,0.8907976150512695,0.7105550765991211,1.498522162437439,0.5789475440979004,-1.5923490524291992,-0.24170827865600586,0.8651633262634277,1.0
134,-1.3102221488952637,-0.4790186882019043,0.1854548454284668,0.7180464267730713,0.5323221683502197,-1.597069263458252,1.7513841390609741,0.5881940126419067,0.0
440,0.6039221286773682,0.290024995803833,0.18069171905517578,1.7304997444152832,0.08392798900604248,-1.3164896965026855,-0.8031175136566162,0.06878662109375,1.0
231,0.8008897304534912,-1.0865507125854492,1.1520438194274902,1.141759991645813,-0.3831440210342407,-1.0694968700408936,-1.2006573677062988,0.251126766204834,1.0
960,1.1431214809417725,0.5428628921508789,-0.6949864625930786,0.8995962142944336,1.1419360637664795,-0.9143333435058594,-0.7763323783874512,-0.7468885183334351,1.0
890,0.2859625816345215,1.5750277042388916,0.3565690517425537,0.9907166957855225,1.462367057800293,-0.9221590757369995,0.4875614643096924,1.4776935577392578,1.0
942,0.1725599765777588,0.5403037071228027,-0.11035490036010742,0.23826998472213745,2.1154403686523438,0.4526805877685547,-0.1186363697052002,1.4046282768249512,1.0
497,-0.07777166366577148,-0.973617434501648,0.35399341583251953,1.741084098815918,-0.09542572498321533,-1.4146537780761719,-1.1674647331237793,0.7864387035369873,1.0
594,-0.6438357830047607,0.5652530193328857,-0.9538226127624512,0.8127762079238892,0.6259176731109619,-0.8992699384689331,-0.5091965198516846,0.7967603206634521,1.0
421,1.7056028842926025,-0.37518739700317383,0.018887042999267578,-0.32825541496276855,-0.9798513650894165,-0.9308282136917114,-1.64617121219635,-0.05045628547668457,1.0
896,-0.3601071834564209,1.474313497543335,0.3992893695831299,0.10617196559906006,2.1135337352752686,-0.2477426528930664,-0.18285465240478516,0.9807870388031006,1.0
780,0.8029510974884033,0.3718535900115967,-0.30874156951904297,0.5316990613937378,2.7036030292510986,-1.4296070337295532,-1.2274441719055176,0.9877970218658447,1.0
1111,1.1247131824493408,0.7445495128631592,0.6177542209625244,1.869152545928955,0.3255279064178467,-0.985655665397644,-1.334610939025879,-0.27313554286956787,1.0
757,-1.4906314611434937,1.242093801498413,0.4223947525024414,0.8715790510177612,1.2843785285949707,-0.8376604318618774,-0.8499019145965576,0.4387328624725342,1.0
1000,0.6673293113708496,0.9075863361358643,-0.3459761142730713,1.0571969747543335,1.3943586349487305,-1.3361120223999023,-0.0273745059967041,0.522026538848877,1.0
461,-0.3402824401855469,0.7815141677856445,-0.5443542003631592,1.2587071657180786,3.2680108547210693,-0.1814723014831543,-0.6208963394165039,1.4121296405792236,1.0
864,0.17972373962402344,0.7151889801025391,-0.6616866588592529,-0.3565385937690735,1.6347191333770752,-0.6687588691711426,-0.837454080581665,1.669076919555664,1.0
403,-1.0524288415908813,1.0097522735595703,0.10651826858520508,-0.2447476089000702,1.606733798980713,0.18008875846862793,-0.7678556442260742,0.9703831672668457,1.0
1094,0.6213722229003906,0.4344503879547119,-0.006884574890136719,1.1825213432312012,1.0189034938812256,-0.4083263874053955,-0.0040361881256103516,0.5889043807983398,1.0
1112,0.03654074668884277,1.0476226806640625,0.8834664821624756,0.6221575736999512,0.9660351276397705,-1.3922371864318848,-0.6348457336425781,0.3512852191925049,1.0
895,-1.74600350856781,0.4402577877044678,0.31369876861572266,1.1904743909835815,-0.6432384252548218,-0.9499427080154419,-0.9524939060211182,-0.3201810121536255,1.0
462,0.6773200035095215,1.7760753631591797,0.6621909141540527,0.6397290229797363,0.8622963428497314,-1.251818299293518,-0.24652647972106934,0.6466798782348633,1.0
10,-0.8312079906463623,2.2807962894439697,0.2257676124572754,1.0590777397155762,1.2366290092468262,-1.5081876516342163,-0.6381767988204956,-0.1676638126373291,0.0
506,-0.42514753341674805,0.3036017417907715,-0.47386837005615234,0.17313295602798462,-0.023528099060058594,-1.201568603515625,-0.40006351470947266,0.7310094833374023,1.0
13,-1.993340015411377,-1.0548580884933472,-1.229039192199707,2.757006883621216,-1.1120593547821045,-1.234068751335144,-1.4311813116073608,1.0096741914749146,0.0
103,-0.7226302623748779,1.2425599098205566,-1.6704132556915283,1.1998345851898193,0.3089470863342285,-1.341988205909729,2.0881776809692383,1.5356289148330688,0.0
168,-2.358576536178589,0.3790128231048584,0.5145025253295898,0.46084868907928467,0.5691256523132324,-1.707587718963623,0.9587281942367554,0.12372267246246338,0.0
1131,-1.994948148727417,0.7305042743682861,-1.6895289421081543,1.3046698570251465,0.25096893310546875,-1.256375789642334,-1.0016684532165527,2.4740469455718994,1.0
579,0.4389667510986328,1.0316433906555176,-0.9478240013122559,1.9158501625061035,1.7989742755889893,-0.2687849998474121,-1.1533119678497314,1.6310789585113525,1.0
1104,-0.8514916896820068,0.3850882053375244,0.27147412300109863,1.4040440320968628,0.13788878917694092,-0.7842795848846436,-1.476056456565857,0.47089314460754395,1.0
468,-0.5782878398895264,2.1664161682128906,0.21884942054748535,0.8027693033218384,1.1797525882720947,-0.9817596673965454,-0.04340028762817383,-0.16071033477783203,1.0
354,-0.01182246208190918,1.7143123149871826,-0.28407835960388184,0.6325445175170898,1.1643149852752686,-1.6258386373519897,-0.8294684886932373,1.8508164882659912,1.0
1006,0.69620680809021,0.5813083648681641,0.5941004753112793,1.390180230140686,1.3036952018737793,-1.2190754413604736,-1.5731449127197266,0.1424705982208252,1.0
366,0.9123377799987793,1.7286064624786377,-1.7422373294830322,1.393013834953308,2.594139814376831,-0.367077112197876,-1.5193498134613037,1.4181947708129883,1.0
401,0.14168787002563477,1.1795718669891357,-0.22620701789855957,1.6443819999694824,1.2434132099151611,-1.1935750246047974,-0.17328405380249023,1.685034990310669,1.0
845,-1.112309455871582,0.26665759086608887,0.9872219562530518,-0.12260270118713379,1.242551326751709,0.20105743408203125,-0.6995999813079834,1.6310415267944336,1.0
299,-1.7150532007217407,0.5871949195861816,-0.34911227226257324,0.5098065733909607,1.6042726039886475,-0.5743625164031982,-0.9876382350921631,0.6170454025268555,1.0
978,0.07064008712768555,-0.12994253635406494,-0.5316166877746582,0.7417057752609253,1.2007851600646973,-1.2278705835342407,-0.7401854991912842,-0.664690375328064,1.0
646,-1.0404902696609497,0.374009370803833,-2.687281370162964,0.32827430963516235,-0.10576522350311279,-1.4406393766403198,-1.155503273010254,1.4017059803009033,1.0
463,-0.005999565124511719,-0.3837137222290039,-0.21698999404907227,1.1728004217147827,0.4312739372253418,-1.4585115909576416,-1.2417688369750977,0.5251202583312988,1.0
709,-0.8302732706069946,-0.4599173069000244,1.2764410972595215,1.1251816749572754,-0.14654076099395752,-0.8985418081283569,-0.12313985824584961,1.4571466445922852,1.0
722,1.4947144985198975,1.4223642349243164,-0.6551985740661621,1.0555979013442993,1.569082498550415,-0.5490336418151855,-1.992200255393982,-0.649160623550415,1.0
984,0.43555569648742676,1.9679183959960938,-0.15661358833312988,0.605176568031311,1.2481193542480469,-1.214382290840149,-0.22285914421081543,0.2846832275390625,1.0
612,0.6351089477539062,0.5482630729675293,-1.66763436794281,1.10591459274292,1.3349838256835938,-1.5795711278915405,1.6455764770507812,2.890789747238159,1.0
760,-0.9401447772979736,1.3208534717559814,-1.5653647184371948,1.2484928369522095,0.7565107345581055,-1.2443066835403442,-0.6027929782867432,2.196118116378784,1.0
98,-2.7055277824401855,-0.5893464088439941,-0.8487141132354736,1.8697221279144287,-0.06120097637176514,-0.7530511617660522,-0.5341460704803467,1.6236079931259155,0.0
142,-0.819321870803833,0.2760930061340332,-1.0183320045471191,1.840712547302246,-0.14803409576416016,-1.4841258525848389,0.2294696569442749,0.6505244970321655,0.0
3,0.13858985900878906,-0.38166356086730957,0.09949827194213867,1.5212762355804443,-1.1185879707336426,-1.6059556007385254,-0.14620184898376465,1.1886898279190063,0.0
71,-0.856658935546875,-0.04992556571960449,-0.6732800006866455,1.2864203453063965,-0.32220757007598877,-1.6586410999298096,0.2240084409713745,1.2184466123580933,0.0
171,-1.2752268314361572,-0.18996691703796387,-0.9121415615081787,0.17084336280822754,1.5195338726043701,-1.0139662027359009,0.4481998682022095,0.009015321731567383,0.0
1013,0.7320785522460938,-0.000118255615234375,-1.6792691946029663,1.1855636835098267,0.4541137218475342,-1.5193551778793335,-1.2140016555786133,-0.061660051345825195,1.0
201,0.6598639488220215,0.710296630859375,0.12244749069213867,1.1401785612106323,2.197528600692749,-1.1529946327209473,-0.9340729713439941,0.9108235836029053,1.0
836,-0.9170074462890625,0.7993714809417725,-1.2259703874588013,1.2659696340560913,1.178680658340454,-1.4652951955795288,-0.6269931793212891,1.4219255447387695,1.0
422,0.3035140037536621,2.3697307109832764,-0.673973798751831,0.5284819006919861,0.05377233028411865,-1.2602853775024414,-0.6994292736053467,1.007307529449463,1.0
977,-0.08810758590698242,2.080087184906006,0.9876489639282227,1.7353944778442383,1.2196049690246582,-1.2585818767547607,0.11154747009277344,1.8861253261566162,1.0
176,-0.9914083480834961,-0.5185459852218628,0.11907529830932617,0.026809096336364746,0.8693757057189941,-0.57362961769104,0.9862593412399292,1.5417882204055786,0.0
687,-1.112309455871582,0.26665759086608887,0.9872219562530518,-0.12260270118713379,1.242551326751709,0.20105743408203125,-0.6995999813079834,1.6310415267944336,1.0
1078,0.3542940616607666,0.16399705410003662,0.4294857978820801,1.3615050315856934,0.9126026630401611,-0.9787709712982178,-0.27737855911254883,-0.00811910629272461,1.0
504,0.886817455291748,0.28567957878112793,0.766312837600708,1.549081802368164,1.2112095355987549,-1.0586692094802856,-1.0062835216522217,-0.18662917613983154,1.0
402,-0.16149163246154785,0.733344554901123,-1.8816373348236084,2.1613118648529053,1.2190780639648438,-0.2928469181060791,-1.5369946956634521,2.2426230907440186,1.0
968,-0.5575411319732666,1.070580244064331,0.5049936771392822,1.8873741626739502,1.0340933799743652,-0.8149189949035645,-0.5941293239593506,2.1309430599212646,1.0
482,0.08036565780639648,0.35494089126586914,-0.555631160736084,1.123927354812622,0.399425745010376,-1.660839557647705,-1.5885586738586426,0.28191280364990234,1.0
372,-0.5669846534729004,-1.3868675231933594,-0.3910536766052246,1.8312525749206543,-0.6792507171630859,-1.4512336254119873,-0.05748939514160156,2.4727623462677,1.0
820,0.7804584503173828,0.6144638061523438,-0.17535924911499023,1.3265725374221802,0.9672462940216064,-1.0606173276901245,-1.0279994010925293,0.6347997188568115,1.0
769,0.03872060775756836,1.0894579887390137,-1.881547451019287,0.8340548276901245,1.3763296604156494,-1.8041061162948608,-0.4478287696838379,1.714345932006836,1.0
813,0.4756793975830078,1.2976045608520508,0.46678638458251953,1.3764451742172241,1.0211181640625,-1.1663073301315308,0.43086838722229004,2.8787786960601807,1.0
634,0.4681406021118164,0.7506251335144043,-1.0126924514770508,1.6292355060577393,0.9964869022369385,-0.7251071929931641,-1.9001741409301758,-0.3086702823638916,1.0
536,-1.395466685295105,-0.04860055446624756,0.3981044292449951,1.6547520160675049,0.1889040470123291,-1.597792148590088,-0.5910601615905762,-0.3679072856903076,1.0
496,-0.870678186416626,2.4210360050201416,0.6458315849304199,0.32135647535324097,0.4620347023010254,-1.271632194519043,-1.1179203987121582,-0.235213041305542,1.0
119,-1.5522871017456055,-0.8716714382171631,-0.044940948486328125,0.5469269752502441,1.097715139389038,-1.0008560419082642,0.8123487234115601,1.7009609937667847,0.0
108,-0.21222758293151855,-0.41873323917388916,0.1808004379272461,1.391904354095459,-0.5548086166381836,-1.5038495063781738,0.12532126903533936,1.0130003690719604,0.0
928,-0.5255072116851807,-0.11297905445098877,-0.3842885494232178,0.8284904956817627,0.17288732528686523,-1.3308418989181519,-2.2021899223327637,-0.09775328636169434,1.0
712,0.47615718841552734,1.9112880229949951,-0.41876220703125,1.2164300680160522,2.6008241176605225,-0.1943531036376953,0.13012218475341797,1.047539472579956,1.0
190,3.036566972732544,-0.27370595932006836,1.6821930408477783,-0.4594111442565918,1.5069246292114258,0.1366441249847412,-2.5323433876037598,-1.007677435874939,1.0
289,-0.03938746452331543,-0.05156815052032471,-0.35643625259399414,1.125369906425476,0.45276522636413574,-1.4428919553756714,-1.6779159307479858,-0.5667151212692261,1.0
1067,0.5064349174499512,0.9232590198516846,-0.5309593677520752,0.9928008317947388,1.6327009201049805,-0.932685375213623,-0.9835121631622314,-0.9627670049667358,1.0
657,0.14841055870056152,0.5136480331420898,0.025585412979125977,1.0177065134048462,1.0932791233062744,-1.379643201828003,-0.22766351699829102,0.2762441635131836,1.0
1053,-0.8924044370651245,0.533599853515625,-0.2589693069458008,0.21034365892410278,-0.09057700634002686,-1.4024457931518555,-0.9298572540283203,0.7652814388275146,1.0
320,0.2742598056793213,-0.16427874565124512,0.8535985946655273,0.6097575426101685,-0.6239975690841675,-1.5051404237747192,-0.5392718315124512,-0.448744535446167,1.0
964,0.5075409412384033,-0.0035535097122192383,-1.102735996246338,0.7906382083892822,1.0192286968231201,-0.9722292423248291,-0.9422874450683594,-0.1623227596282959,1.0
855,0.13200926780700684,2.051774024963379,0.538111686706543,2.1555569171905518,1.1719233989715576,-1.0746219158172607,0.39981579780578613,1.4887640476226807,1.0
247,-1.4488964080810547,0.849693775177002,0.8110158443450928,1.124721884727478,1.2246403694152832,-1.038429856300354,-1.225001335144043,0.7112884521484375,1.0
992,-0.39586615562438965,1.7494823932647705,1.2418513298034668,0.44629645347595215,1.9487192630767822,-0.5597479343414307,0.6106483936309814,0.48293614387512207,1.0
1122,-0.11735153198242188,1.883244276046753,-0.22018027305603027,1.6408922672271729,1.0978283882141113,-1.8072826862335205,1.0306644439697266,2.6765897274017334,1.0
1066,-0.44641709327697754,1.181262731552124,0.896742582321167,1.3177258968353271,0.6316342353820801,-1.3932671546936035,-0.40145444869995117,1.6700451374053955,1.0
325,-0.14032959938049316,0.5460286140441895,0.24951696395874023,1.5817735195159912,0.4961104393005371,-1.1589305400848389,-0.8579726219177246,0.0834808349609375,1.0
136,-1.397803783416748,-0.15662670135498047,-0.5055074691772461,1.041260838508606,1.0709853172302246,-1.4514261484146118,0.8962830305099487,1.000637412071228,0.0
707,0.11995887756347656,0.11853539943695068,-1.1122119426727295,0.8156763315200806,-0.5123562812805176,-0.8567186594009399,-1.1667208671569824,-1.1497653722763062,1.0
616,0.9344220161437988,-0.47913920879364014,-1.2592662572860718,-0.13289356231689453,-0.45388972759246826,-1.4018458127975464,-0.8997955322265625,0.17676830291748047,1.0
862,-0.3308882713317871,0.9320785999298096,0.8847529888153076,0.996645450592041,-0.294003963470459,-1.8001682758331299,-0.5503630638122559,0.1179802417755127,1.0
1029,0.37494325637817383,1.210465908050537,-0.19048810005187988,1.5612735748291016,0.9948039054870605,-1.5188064575195312,-0.4980461597442627,1.9254367351531982,1.0
569,-0.4445607662200928,1.2569098472595215,1.3722569942474365,1.011124849319458,2.7439534664154053,-0.9743635654449463,-2.310523748397827,0.5874226093292236,1.0
564,0.3035140037536621,2.3697307109832764,-0.673973798751831,0.5284819006919861,0.05377233028411865,-1.2602853775024414,-0.6994292736053467,1.007307529449463,1.0
50,-2.471682071685791,-0.684529185295105,-2.011765480041504,1.7725145816802979,-0.7049661874771118,-0.8707103729248047,0.4292038679122925,-0.5288140773773193,0.0
720,-0.9940803050994873,1.0568108558654785,0.30413246154785156,1.0170202255249023,0.4024534225463867,-1.4090765714645386,-0.26964282989501953,0.9397990703582764,1.0
734,-0.16764569282531738,0.6306512355804443,-0.43091821670532227,1.0930906534194946,1.0338237285614014,-0.382443904876709,-1.156083583831787,0.6650724411010742,1.0
638,0.12420940399169922,0.7628130912780762,-1.185673713684082,1.0382428169250488,1.217130184173584,-0.7837855815887451,-0.8936061859130859,-0.7260210514068604,1.0
726,0.3153810501098633,2.364877462387085,-0.38773083686828613,0.8366994857788086,1.925919532775879,-1.391194462776184,-0.6468522548675537,1.4142682552337646,1.0
835,-0.5305547714233398,1.4694252014160156,0.24163484573364258,1.1413878202438354,1.3623948097229004,-1.3244284391403198,-0.19007515907287598,1.3769631385803223,1.0
975,-0.9854749441146851,-0.06570935249328613,0.4955744743347168,1.4540493488311768,0.02658402919769287,-1.8458040952682495,-0.9046027660369873,1.303636074066162,1.0
317,-0.9854749441146851,-0.06570935249328613,0.4955744743347168,1.4540493488311768,0.02658402919769287,-1.8458040952682495,-0.9046027660369873,1.303636074066162,1.0
694,-0.29503679275512695,2.586308240890503,-0.08569502830505371,-0.19440129399299622,2.096318244934082,-0.8069381713867188,0.006328582763671875,0.2035973072052002,1.0
138,-0.17830491065979004,-0.3818279504776001,-0.6656317710876465,2.3787384033203125,-0.33107292652130127,-1.3044841289520264,-0.0966266393661499,1.805951714515686,0.0
1118,0.9452309608459473,1.1458582878112793,0.39417076110839844,0.259149968624115,2.1397807598114014,-0.1939382553100586,0.20599842071533203,0.29303526878356934,1.0
918,0.2858903408050537,0.3441321849822998,1.1483333110809326,0.7899507284164429,-0.45214152336120605,-1.648799180984497,-1.8128105401992798,0.6885135173797607,1.0
172,-1.2153010368347168,-1.177040696144104,-0.2399282455444336,0.28552353382110596,1.0943934917449951,-0.8304798603057861,0.4574493169784546,1.7992860078811646,0.0
101,-1.2964427471160889,-0.5138812065124512,-0.3433525562286377,1.1095792055130005,0.29314374923706055,-1.663653016090393,1.4757541418075562,0.9863628149032593,0.0
39,-1.3644214868545532,-0.3586019277572632,-2.128019094467163,2.493074893951416,0.22625088691711426,-1.4102487564086914,2.156571388244629,2.9906153678894043,0.0
823,0.4873812198638916,1.038975477218628,-0.02826833724975586,1.2754921913146973,1.9024336338043213,-1.0203375816345215,-0.533912181854248,0.5245561599731445,1.0
351,-0.18496489524841309,1.6131601333618164,0.09964704513549805,1.8816337585449219,0.2890129089355469,-1.5534213781356812,-0.3123006820678711,1.712425708770752,1.0
75,-0.6237838268280029,-0.11462259292602539,-1.5854690074920654,1.1555650234222412,-0.6881588697433472,-1.530057668685913,0.4390166997909546,1.6128634214401245,0.0
63,-0.28296589851379395,0.19143009185791016,0.1127023696899414,0.594694972038269,-0.3577996492385864,-1.5893723964691162,0.13751769065856934,0.9220272302627563,0.0
811,-1.7917094230651855,0.8085355758666992,0.45955777168273926,0.5300633907318115,1.2518730163574219,-1.05769681930542,-0.2115616798400879,0.04950594902038574,1.0
388,-0.8040527105331421,1.6850812435150146,-1.4699740409851074,1.1265003681182861,1.4854826927185059,-1.0687052011489868,0.2116403579711914,1.7500321865081787,1.0
224,0.625136137008667,1.4515283107757568,0.338001012802124,1.6723387241363525,0.7196414470672607,-1.292894721031189,0.06414389610290527,1.715606927871704,1.0
396,-0.5094749927520752,1.3209702968597412,-0.6661224365234375,1.1635921001434326,1.31825852394104,-0.6376962661743164,-1.467060923576355,-0.021188020706176758,1.0
161,-1.6641775369644165,-0.39944982528686523,0.10184288024902344,0.8493716716766357,0.46115756034851074,-1.5957257747650146,1.1991502046585083,1.3713351488113403,0.0
